Position,Character,IsLetter,IsDigit,IsWhiteSpace,ASCIIValue
11068,^,False,False,False,94
11069,w,True,False,False,119
11070,h,True,False,False,104
11071,o,True,False,False,111
11072,(,False,False,False,40
11073,),False,False,False,41
11074,),False,False,False,41
11075,!,False,False,False,33
11076,-,False,False,False,45
11077,m,True,False,False,109
11078,u,True,False,False,117
11079,l,True,False,False,108
11080,(,False,False,False,40
11081,7,False,True,False,55
11082,4,False,True,False,52
11083,1,False,True,False,49
11084,",",False,False,False,44
11085,4,False,True,False,52
11086,7,False,True,False,55
11087,),False,False,False,41
11088,~,False,False,False,126
11089,s,True,False,False,115
11090,e,True,False,False,101
11091,l,True,False,False,108
11092,e,True,False,False,101
11093,c,True,False,False,99
11094,t,True,False,False,116
11095,(,False,False,False,40
11096,),False,False,False,41
11097,w,True,False,False,119
11098,h,True,False,False,104
11099,e,True,False,False,101
11100,n,True,False,False,110
11101,(,False,False,False,40
11102,),False,False,False,41
11103,@,False,False,False,64
11104,<,False,False,False,60
11105,w,True,False,False,119
11106,h,True,False,False,104
11107,a,True,False,False,97
11108,t,True,False,False,116
11109,(,False,False,False,40
11110,),False,False,False,41
11111,[,False,False,False,91
11112,m,True,False,False,109
11113,u,True,False,False,117
11114,l,True,False,False,108
11115,(,False,False,False,40
11116,3,False,True,False,51
11117,9,False,True,False,57
11118,9,False,True,False,57
11119,",",False,False,False,44
11120,9,False,True,False,57
11121,1,False,True,False,49
11122,2,False,True,False,50
11123,),False,False,False,41
11124,m,True,False,False,109
11125,u,True,False,False,117
11126,l,True,False,False,108
11127,(,False,False,False,40
11128,2,False,True,False,50
11129,7,False,True,False,55
11130,0,False,True,False,48
11131,",",False,False,False,44
11132,1,False,True,False,49
11133,7,False,True,False,55
11134,1,False,True,False,49
11135,),False,False,False,41
11136,},False,False,False,125
11137,*,False,False,False,42
11138,w,True,False,False,119
11139,h,True,False,False,104
11140,o,True,False,False,111
11141,(,False,False,False,40
11142,),False,False,False,41
11143,s,True,False,False,115
11144,e,True,False,False,101
11145,l,True,False,False,108
11146,e,True,False,False,101
11147,c,True,False,False,99
11148,t,True,False,False,116
11149,(,False,False,False,40
11150,),False,False,False,41
11151,f,True,False,False,102
11152,r,True,False,False,114
11153,o,True,False,False,111
11154,m,True,False,False,109
11155,(,False,False,False,40
11156,),False,False,False,41
11157,$,False,False,False,36
11158,&,False,False,False,38
11159,m,True,False,False,109
11160,u,True,False,False,117
11161,l,True,False,False,108
11162,',False,False,False,39
11163,",",False,False,False,44
11164,s,True,False,False,115
11165,e,True,False,False,101
11166,l,True,False,False,108
11167,e,True,False,False,101
11168,c,True,False,False,99
11169,t,True,False,False,116
11170,(,False,False,False,40
11171,),False,False,False,41
11172,>,False,False,False,62
11173,w,True,False,False,119
11174,h,True,False,False,104
11175,y,True,False,False,121
11176,(,False,False,False,40
11177,),False,False,False,41
11178,},False,False,False,125
11179,^,False,False,False,94
11180,?,False,False,False,63
11181,m,True,False,False,109
11182,u,True,False,False,117
11183,l,True,False,False,108
11184,(,False,False,False,40
11185,9,False,True,False,57
11186,3,False,True,False,51
11187,8,False,True,False,56
11188,",",False,False,False,44
11189,6,False,True,False,54
11190,2,False,True,False,50
11191,7,False,True,False,55
11192,),False,False,False,41
11193,w,True,False,False,119
11194,h,True,False,False,104
11195,a,True,False,False,97
11196,t,True,False,False,116
11197,(,False,False,False,40
11198,4,False,True,False,52
11199,2,False,True,False,50
11200,3,False,True,False,51
11201,",",False,False,False,44
11202,8,False,True,False,56
11203,3,False,True,False,51
11204,9,False,True,False,57
11205,),False,False,False,41
11206,-,False,False,False,45
11207,&,False,False,False,38
11208,w,True,False,False,119
11209,h,True,False,False,104
11210,y,True,False,False,121
11211,(,False,False,False,40
11212,5,False,True,False,53
11213,7,False,True,False,55
11214,0,False,True,False,48
11215,",",False,False,False,44
11216,4,False,True,False,52
11217,8,False,True,False,56
11218,4,False,True,False,52
11219,),False,False,False,41
11220,m,True,False,False,109
11221,u,True,False,False,117
11222,l,True,False,False,108
11223,(,False,False,False,40
11224,1,False,True,False,49
11225,2,False,True,False,50
11226,6,False,True,False,54
11227,",",False,False,False,44
11228,6,False,True,False,54
11229,1,False,True,False,49
11230,),False,False,False,41
11231,{,False,False,False,123
11232,/,False,False,False,47
11233,&,False,False,False,38
11234,$,False,False,False,36
11235,-,False,False,False,45
11236,m,True,False,False,109
11237,u,True,False,False,117
11238,l,True,False,False,108
11239,(,False,False,False,40
11240,7,False,True,False,55
11241,",",False,False,False,44
11242,3,False,True,False,51
11243,5,False,True,False,53
11244,4,False,True,False,52
11245,),False,False,False,41
11246,f,True,False,False,102
11247,r,True,False,False,114
11248,o,True,False,False,111
11249,m,True,False,False,109
11250,(,False,False,False,40
11251,),False,False,False,41
11252,w,True,False,False,119
11253,h,True,False,False,104
11254,a,True,False,False,97
11255,t,True,False,False,116
11256,(,False,False,False,40
11257,),False,False,False,41
11258,),False,False,False,41
11259,<,False,False,False,60
11260,h,True,False,False,104
11261,o,True,False,False,111
11262,w,True,False,False,119
11263,(,False,False,False,40
11264,),False,False,False,41
11265,!,False,False,False,33
11266, ,False,False,True,32
11267,m,True,False,False,109
11268,u,True,False,False,117
11269,l,True,False,False,108
11270,(,False,False,False,40
11271,1,False,True,False,49
11272,9,False,True,False,57
11273,2,False,True,False,50
11274,",",False,False,False,44
11275,6,False,True,False,54
11276,4,False,True,False,52
11277,1,False,True,False,49
11278,),False,False,False,41
11279,>,False,False,False,62
11280,d,True,False,False,100
11281,o,True,False,False,111
11282,(,False,False,False,40
11283,),False,False,False,41
11284,/,False,False,False,47
11285,;,False,False,False,59
11286, ,False,False,True,32
11287,{,False,False,False,123
11288,+,False,False,False,43
11289,m,True,False,False,109
11290,u,True,False,False,117
11291,l,True,False,False,108
11292,(,False,False,False,40
11293,1,False,True,False,49
11294,1,False,True,False,49
11295,0,False,True,False,48
11296,",",False,False,False,44
11297,8,False,True,False,56
11298,7,False,True,False,55
11299,9,False,True,False,57
11300,),False,False,False,41
11301,%,False,False,False,37
11302,;,False,False,False,59
11303,#,False,False,False,35
11304,m,True,False,False,109
11305,u,True,False,False,117
11306,l,True,False,False,108
11307,(,False,False,False,40
11308,4,False,True,False,52
11309,2,False,True,False,50
11310,3,False,True,False,51
11311,",",False,False,False,44
11312,3,False,True,False,51
11313,7,False,True,False,55
11314,4,False,True,False,52
11315,),False,False,False,41
11316,:,False,False,False,58
11317,h,True,False,False,104
11318,o,True,False,False,111
11319,w,True,False,False,119
11320,(,False,False,False,40
11321,),False,False,False,41
11322,h,True,False,False,104
11323,o,True,False,False,111
11324,w,True,False,False,119
11325,(,False,False,False,40
11326,1,False,True,False,49
11327,4,False,True,False,52
11328,2,False,True,False,50
11329,",",False,False,False,44
11330,3,False,True,False,51
11331,6,False,True,False,54
11332,0,False,True,False,48
11333,),False,False,False,41
11334,w,True,False,False,119
11335,h,True,False,False,104
11336,y,True,False,False,121
11337,(,False,False,False,40
11338,),False,False,False,41
11339,*,False,False,False,42
11340,m,True,False,False,109
11341,u,True,False,False,117
11342,l,True,False,False,108
11343,(,False,False,False,40
11344,7,False,True,False,55
11345,0,False,True,False,48
11346,0,False,True,False,48
11347,^,False,False,False,94
11348,~,False,False,False,126
11349,>,False,False,False,62
11350,m,True,False,False,109
11351,u,True,False,False,117
11352,l,True,False,False,108
11353,(,False,False,False,40
11354,5,False,True,False,53
11355,5,False,True,False,53
11356,7,False,True,False,55
11357,",",False,False,False,44
11358,6,False,True,False,54
11359,6,False,True,False,54
11360,3,False,True,False,51
11361,),False,False,False,41
11362,},False,False,False,125
11363,w,True,False,False,119
11364,h,True,False,False,104
11365,e,True,False,False,101
11366,n,True,False,False,110
11367,(,False,False,False,40
11368,),False,False,False,41
11369,m,True,False,False,109
11370,u,True,False,False,117
11371,l,True,False,False,108
11372,(,False,False,False,40
11373,7,False,True,False,55
11374,5,False,True,False,53
11375,1,False,True,False,49
11376,",",False,False,False,44
11377,8,False,True,False,56
11378,5,False,True,False,53
11379,6,False,True,False,54
11380,),False,False,False,41
11381,*,False,False,False,42
11382,~,False,False,False,126
11383,m,True,False,False,109
11384,u,True,False,False,117
11385,l,True,False,False,108
11386,(,False,False,False,40
11387,5,False,True,False,53
11388,0,False,True,False,48
11389,4,False,True,False,52
11390,",",False,False,False,44
11391,3,False,True,False,51
11392,5,False,True,False,53
11393,9,False,True,False,57
11394,),False,False,False,41
11395,},False,False,False,125
11396,],False,False,False,93
11397,@,False,False,False,64
11398,f,True,False,False,102
11399,r,True,False,False,114
11400,o,True,False,False,111
11401,m,True,False,False,109
11402,(,False,False,False,40
11403,),False,False,False,41
11404,*,False,False,False,42
11405,$,False,False,False,36
11406,w,True,False,False,119
11407,h,True,False,False,104
11408,a,True,False,False,97
11409,t,True,False,False,116
11410,(,False,False,False,40
11411,),False,False,False,41
11412,:,False,False,False,58
11413,",",False,False,False,44
11414,m,True,False,False,109
11415,u,True,False,False,117
11416,l,True,False,False,108
11417,(,False,False,False,40
11418,1,False,True,False,49
11419,2,False,True,False,50
11420,9,False,True,False,57
11421,",",False,False,False,44
11422,5,False,True,False,53
11423,8,False,True,False,56
11424,6,False,True,False,54
11425,),False,False,False,41
11426,w,True,False,False,119
11427,h,True,False,False,104
11428,e,True,False,False,101
11429,r,True,False,False,114
11430,e,True,False,False,101
11431,(,False,False,False,40
11432,),False,False,False,41
11433,),False,False,False,41
11434,w,True,False,False,119
11435,h,True,False,False,104
11436,e,True,False,False,101
11437,r,True,False,False,114
11438,e,True,False,False,101
11439,(,False,False,False,40
11440,7,False,True,False,55
11441,2,False,True,False,50
11442,2,False,True,False,50
11443,",",False,False,False,44
11444,4,False,True,False,52
11445,3,False,True,False,51
11446,),False,False,False,41
11447,h,True,False,False,104
11448,o,True,False,False,111
11449,w,True,False,False,119
11450,(,False,False,False,40
11451,),False,False,False,41
11452,],False,False,False,93
11453,<,False,False,False,60
11454,m,True,False,False,109
11455,u,True,False,False,117
11456,l,True,False,False,108
11457,(,False,False,False,40
11458,1,False,True,False,49
11459,7,False,True,False,55
11460,8,False,True,False,56
11461,",",False,False,False,44
11462,5,False,True,False,53
11463,7,False,True,False,55
11464,?,False,False,False,63
11465,w,True,False,False,119
11466,h,True,False,False,104
11467,a,True,False,False,97
11468,t,True,False,False,116
11469,(,False,False,False,40
11470,),False,False,False,41
11471,!,False,False,False,33
11472,w,True,False,False,119
11473,h,True,False,False,104
11474,o,True,False,False,111
11475,(,False,False,False,40
11476,),False,False,False,41
11477,:,False,False,False,58
11478,<,False,False,False,60
11479,),False,False,False,41
11480,#,False,False,False,35
11481,{,False,False,False,123
11482,s,True,False,False,115
11483,e,True,False,False,101
11484,l,True,False,False,108
11485,e,True,False,False,101
11486,c,True,False,False,99
11487,t,True,False,False,116
11488,(,False,False,False,40
11489,),False,False,False,41
11490,',False,False,False,39
11491,m,True,False,False,109
11492,u,True,False,False,117
11493,l,True,False,False,108
11494,(,False,False,False,40
11495,7,False,True,False,55
11496,9,False,True,False,57
11497,5,False,True,False,53
11498,",",False,False,False,44
11499,2,False,True,False,50
11500,7,False,True,False,55
11501,4,False,True,False,52
11502,),False,False,False,41
11503,{,False,False,False,123
11504,},False,False,False,125
11505,%,False,False,False,37
11506,(,False,False,False,40
11507,^,False,False,False,94
11508,[,False,False,False,91
11509,>,False,False,False,62
11510,&,False,False,False,38
11511,&,False,False,False,38
11512,m,True,False,False,109
11513,u,True,False,False,117
11514,l,True,False,False,108
11515,(,False,False,False,40
11516,6,False,True,False,54
11517,1,False,True,False,49
11518,6,False,True,False,54
11519,",",False,False,False,44
11520,4,False,True,False,52
11521,8,False,True,False,56
11522,7,False,True,False,55
11523,),False,False,False,41
11524,+,False,False,False,43
11525,w,True,False,False,119
11526,h,True,False,False,104
11527,o,True,False,False,111
11528,(,False,False,False,40
11529,),False,False,False,41
11530,#,False,False,False,35
11531,^,False,False,False,94
11532,w,True,False,False,119
11533,h,True,False,False,104
11534,e,True,False,False,101
11535,r,True,False,False,114
11536,e,True,False,False,101
11537,(,False,False,False,40
11538,),False,False,False,41
11539,^,False,False,False,94
11540,/,False,False,False,47
11541,m,True,False,False,109
11542,u,True,False,False,117
11543,l,True,False,False,108
11544,(,False,False,False,40
11545,1,False,True,False,49
11546,9,False,True,False,57
11547,7,False,True,False,55
11548,",",False,False,False,44
11549,2,False,True,False,50
11550,1,False,True,False,49
11551,7,False,True,False,55
11552,),False,False,False,41
11553,w,True,False,False,119
11554,h,True,False,False,104
11555,e,True,False,False,101
11556,n,True,False,False,110
11557,(,False,False,False,40
11558,),False,False,False,41
11559,h,True,False,False,104
11560,o,True,False,False,111
11561,w,True,False,False,119
11562,(,False,False,False,40
11563,),False,False,False,41
11564,h,True,False,False,104
11565,o,True,False,False,111
11566,w,True,False,False,119
11567,(,False,False,False,40
11568,),False,False,False,41
11569,#,False,False,False,35
11570,",",False,False,False,44
11571,[,False,False,False,91
11572,",",False,False,False,44
11573,f,True,False,False,102
11574,r,True,False,False,114
11575,o,True,False,False,111
11576,m,True,False,False,109
11577,(,False,False,False,40
11578,),False,False,False,41
11579,^,False,False,False,94
11580,?,False,False,False,63
11581,m,True,False,False,109
11582,u,True,False,False,117
11583,l,True,False,False,108
11584,(,False,False,False,40
11585,1,False,True,False,49
11586,1,False,True,False,49
11587,9,False,True,False,57
11588,",",False,False,False,44
11589,6,False,True,False,54
11590,3,False,True,False,51
11591,4,False,True,False,52
11592,),False,False,False,41
11593,<,False,False,False,60
11594,f,True,False,False,102
11595,r,True,False,False,114
11596,o,True,False,False,111
11597,m,True,False,False,109
11598,(,False,False,False,40
11599,6,False,True,False,54
11600,3,False,True,False,51
11601,4,False,True,False,52
11602,",",False,False,False,44
11603,4,False,True,False,52
11604,3,False,True,False,51
11605,),False,False,False,41
11606,*,False,False,False,42
11607,h,True,False,False,104
11608,o,True,False,False,111
11609,w,True,False,False,119
11610,(,False,False,False,40
11611,),False,False,False,41
11612,#,False,False,False,35
11613,(,False,False,False,40
11614,&,False,False,False,38
11615,m,True,False,False,109
11616,u,True,False,False,117
11617,l,True,False,False,108
11618,(,False,False,False,40
11619,4,False,True,False,52
11620,7,False,True,False,55
11621,8,False,True,False,56
11622,",",False,False,False,44
11623,7,False,True,False,55
11624,1,False,True,False,49
11625,9,False,True,False,57
11626,),False,False,False,41
11627,w,True,False,False,119
11628,h,True,False,False,104
11629,e,True,False,False,101
11630,r,True,False,False,114
11631,e,True,False,False,101
11632,(,False,False,False,40
11633,),False,False,False,41
11634,^,False,False,False,94
11635,!,False,False,False,33
11636,{,False,False,False,123
11637,",",False,False,False,44
11638,h,True,False,False,104
11639,o,True,False,False,111
11640,w,True,False,False,119
11641,(,False,False,False,40
11642,),False,False,False,41
11643,/,False,False,False,47
11644,],False,False,False,93
11645,w,True,False,False,119
11646,h,True,False,False,104
11647,o,True,False,False,111
11648,(,False,False,False,40
11649,),False,False,False,41
11650,d,True,False,False,100
11651,o,True,False,False,111
11652,(,False,False,False,40
11653,),False,False,False,41
11654,$,False,False,False,36
11655,%,False,False,False,37
11656,&,False,False,False,38
11657,~,False,False,False,126
11658,",",False,False,False,44
11659,s,True,False,False,115
11660,e,True,False,False,101
11661,l,True,False,False,108
11662,e,True,False,False,101
11663,c,True,False,False,99
11664,t,True,False,False,116
11665,(,False,False,False,40
11666,),False,False,False,41
11667,s,True,False,False,115
11668,e,True,False,False,101
11669,l,True,False,False,108
11670,e,True,False,False,101
11671,c,True,False,False,99
11672,t,True,False,False,116
11673,(,False,False,False,40
11674,),False,False,False,41
11675,h,True,False,False,104
11676,o,True,False,False,111
11677,w,True,False,False,119
11678,(,False,False,False,40
11679,),False,False,False,41
11680,m,True,False,False,109
11681,u,True,False,False,117
11682,l,True,False,False,108
11683,(,False,False,False,40
11684,6,False,True,False,54
11685,8,False,True,False,56
11686,9,False,True,False,57
11687,",",False,False,False,44
11688,2,False,True,False,50
11689,8,False,True,False,56
11690,),False,False,False,41
11691,/,False,False,False,47
11692,+,False,False,False,43
11693,h,True,False,False,104
11694,o,True,False,False,111
11695,w,True,False,False,119
11696,(,False,False,False,40
11697,),False,False,False,41
11698,},False,False,False,125
11699,m,True,False,False,109
11700,u,True,False,False,117
11701,l,True,False,False,108
11702,(,False,False,False,40
11703,7,False,True,False,55
11704,",",False,False,False,44
11705,2,False,True,False,50
11706,6,False,True,False,54
11707,),False,False,False,41
11708,w,True,False,False,119
11709,h,True,False,False,104
11710,e,True,False,False,101
11711,r,True,False,False,114
11712,e,True,False,False,101
11713,(,False,False,False,40
11714,),False,False,False,41
11715,@,False,False,False,64
11716,),False,False,False,41
11717,<,False,False,False,60
11718,w,True,False,False,119
11719,h,True,False,False,104
11720,y,True,False,False,121
11721,(,False,False,False,40
11722,),False,False,False,41
11723,?,False,False,False,63
11724,^,False,False,False,94
11725,#,False,False,False,35
11726,@,False,False,False,64
11727,$,False,False,False,36
11728,m,True,False,False,109
11729,u,True,False,False,117
11730,l,True,False,False,108
11731,(,False,False,False,40
11732,9,False,True,False,57
11733,6,False,True,False,54
11734,2,False,True,False,50
11735,h,True,False,False,104
11736,o,True,False,False,111
11737,w,True,False,False,119
11738,(,False,False,False,40
11739,),False,False,False,41
11740,s,True,False,False,115
11741,e,True,False,False,101
11742,l,True,False,False,108
11743,e,True,False,False,101
11744,c,True,False,False,99
11745,t,True,False,False,116
11746,(,False,False,False,40
11747,),False,False,False,41
11748,>,False,False,False,62
11749,+,False,False,False,43
11750,<,False,False,False,60
11751,m,True,False,False,109
11752,u,True,False,False,117
11753,l,True,False,False,108
11754,(,False,False,False,40
11755,2,False,True,False,50
11756,5,False,True,False,53
11757,4,False,True,False,52
11758,",",False,False,False,44
11759,4,False,True,False,52
11760,6,False,True,False,54
11761,5,False,True,False,53
11762,),False,False,False,41
11763,m,True,False,False,109
11764,u,True,False,False,117
11765,l,True,False,False,108
11766,(,False,False,False,40
11767,3,False,True,False,51
11768,8,False,True,False,56
11769,1,False,True,False,49
11770,",",False,False,False,44
11771,3,False,True,False,51
11772,6,False,True,False,54
11773,7,False,True,False,55
11774,),False,False,False,41
11775,<,False,False,False,60
11776,;,False,False,False,59
11777,m,True,False,False,109
11778,u,True,False,False,117
11779,l,True,False,False,108
11780,(,False,False,False,40
11781,9,False,True,False,57
11782,9,False,True,False,57
11783,9,False,True,False,57
11784,",",False,False,False,44
11785,5,False,True,False,53
11786,0,False,True,False,48
11787,7,False,True,False,55
11788,),False,False,False,41
11789,w,True,False,False,119
11790,h,True,False,False,104
11791,e,True,False,False,101
11792,n,True,False,False,110
11793,(,False,False,False,40
11794,),False,False,False,41
11795,<,False,False,False,60
11796,h,True,False,False,104
11797,o,True,False,False,111
11798,w,True,False,False,119
11799,(,False,False,False,40
11800,),False,False,False,41
11801,",",False,False,False,44
11802,>,False,False,False,62
11803,w,True,False,False,119
11804,h,True,False,False,104
11805,e,True,False,False,101
11806,n,True,False,False,110
11807,(,False,False,False,40
11808,),False,False,False,41
11809,w,True,False,False,119
11810,h,True,False,False,104
11811,o,True,False,False,111
11812,(,False,False,False,40
11813,6,False,True,False,54
11814,4,False,True,False,52
11815,3,False,True,False,51
11816,",",False,False,False,44
11817,7,False,True,False,55
11818,3,False,True,False,51
11819,),False,False,False,41
11820,m,True,False,False,109
11821,u,True,False,False,117
11822,l,True,False,False,108
11823,(,False,False,False,40
11824,5,False,True,False,53
11825,5,False,True,False,53
11826,5,False,True,False,53
11827,",",False,False,False,44
11828,6,False,True,False,54
11829,5,False,True,False,53
11830,6,False,True,False,54
11831,),False,False,False,41
11832,!,False,False,False,33
11833,w,True,False,False,119
11834,h,True,False,False,104
11835,y,True,False,False,121
11836,(,False,False,False,40
11837,),False,False,False,41
11838,m,True,False,False,109
11839,u,True,False,False,117
11840,l,True,False,False,108
11841,(,False,False,False,40
11842,8,False,True,False,56
11843,4,False,True,False,52
11844,4,False,True,False,52
11845,",",False,False,False,44
11846,3,False,True,False,51
11847,1,False,True,False,49
11848,5,False,True,False,53
11849,),False,False,False,41
11850,:,False,False,False,58
11851,{,False,False,False,123
11852,/,False,False,False,47
11853, ,False,False,True,32
11854,(,False,False,False,40
11855,',False,False,False,39
11856,<,False,False,False,60
11857,m,True,False,False,109
11858,u,True,False,False,117
11859,l,True,False,False,108
11860,(,False,False,False,40
11861,5,False,True,False,53
11862,6,False,True,False,54
11863,",",False,False,False,44
11864,7,False,True,False,55
11865,4,False,True,False,52
11866,3,False,True,False,51
11867,),False,False,False,41
11868,w,True,False,False,119
11869,h,True,False,False,104
11870,e,True,False,False,101
11871,n,True,False,False,110
11872,(,False,False,False,40
11873,),False,False,False,41
11874,?,False,False,False,63
11875,m,True,False,False,109
11876,u,True,False,False,117
11877,l,True,False,False,108
11878,(,False,False,False,40
11879,6,False,True,False,54
11880,8,False,True,False,56
11881,7,False,True,False,55
11882,",",False,False,False,44
11883,6,False,True,False,54
11884,3,False,True,False,51
11885,),False,False,False,41
11886,!,False,False,False,33
11887,{,False,False,False,123
11888,^,False,False,False,94
11889,^,False,False,False,94
11890,!,False,False,False,33
11891,w,True,False,False,119
11892,h,True,False,False,104
11893,e,True,False,False,101
11894,r,True,False,False,114
11895,e,True,False,False,101
11896,(,False,False,False,40
11897,),False,False,False,41
11898,s,True,False,False,115
11899,e,True,False,False,101
11900,l,True,False,False,108
11901,e,True,False,False,101
11902,c,True,False,False,99
11903,t,True,False,False,116
11904,(,False,False,False,40
11905,),False,False,False,41
11906,},False,False,False,125
11907,~,False,False,False,126
11908,d,True,False,False,100
11909,o,True,False,False,111
11910,n,True,False,False,110
11911,',False,False,False,39
11912,t,True,False,False,116
11913,(,False,False,False,40
11914,),False,False,False,41
11915,w,True,False,False,119
11916,h,True,False,False,104
11917,e,True,False,False,101
11918,n,True,False,False,110
11919,(,False,False,False,40
11920,),False,False,False,41
11921,{,False,False,False,123
11922,h,True,False,False,104
11923,o,True,False,False,111
11924,w,True,False,False,119
11925,(,False,False,False,40
11926,),False,False,False,41
11927,m,True,False,False,109
11928,u,True,False,False,117
11929,l,True,False,False,108
11930,(,False,False,False,40
11931,4,False,True,False,52
11932,3,False,True,False,51
11933,5,False,True,False,53
11934,",",False,False,False,44
11935,7,False,True,False,55
11936,7,False,True,False,55
11937,6,False,True,False,54
11938,),False,False,False,41
11939,),False,False,False,41
11940,!,False,False,False,33
11941,$,False,False,False,36
11942,w,True,False,False,119
11943,h,True,False,False,104
11944,a,True,False,False,97
11945,t,True,False,False,116
11946,(,False,False,False,40
11947,),False,False,False,41
11948,w,True,False,False,119
11949,h,True,False,False,104
11950,y,True,False,False,121
11951,(,False,False,False,40
11952,),False,False,False,41
11953,(,False,False,False,40
11954,w,True,False,False,119
11955,h,True,False,False,104
11956,a,True,False,False,97
11957,t,True,False,False,116
11958,(,False,False,False,40
11959,),False,False,False,41
11960,?,False,False,False,63
11961,h,True,False,False,104
11962,o,True,False,False,111
11963,w,True,False,False,119
11964,(,False,False,False,40
11965,),False,False,False,41
11966,m,True,False,False,109
11967,u,True,False,False,117
11968,l,True,False,False,108
11969,(,False,False,False,40
11970,4,False,True,False,52
11971,3,False,True,False,51
11972,0,False,True,False,48
11973,",",False,False,False,44
11974,5,False,True,False,53
11975,3,False,True,False,51
11976,3,False,True,False,51
11977,),False,False,False,41
11978,&,False,False,False,38
11979,m,True,False,False,109
11980,u,True,False,False,117
11981,l,True,False,False,108
11982,(,False,False,False,40
11983,4,False,True,False,52
11984,7,False,True,False,55
11985,6,False,True,False,54
11986,",",False,False,False,44
11987,5,False,True,False,53
11988,8,False,True,False,56
11989,8,False,True,False,56
11990,),False,False,False,41
11991,w,True,False,False,119
11992,h,True,False,False,104
11993,y,True,False,False,121
11994,(,False,False,False,40
11995,2,False,True,False,50
11996,",",False,False,False,44
11997,4,False,True,False,52
11998,5,False,True,False,53
11999,3,False,True,False,51
12000,),False,False,False,41
12001,/,False,False,False,47
12002,w,True,False,False,119
12003,h,True,False,False,104
12004,o,True,False,False,111
12005,(,False,False,False,40
12006,9,False,True,False,57
12007,0,False,True,False,48
12008,3,False,True,False,51
12009,",",False,False,False,44
12010,8,False,True,False,56
12011,6,False,True,False,54
12012,7,False,True,False,55
12013,),False,False,False,41
12014,*,False,False,False,42
12015,/,False,False,False,47
12016,m,True,False,False,109
12017,u,True,False,False,117
12018,l,True,False,False,108
12019,(,False,False,False,40
12020,5,False,True,False,53
12021,0,False,True,False,48
12022,2,False,True,False,50
12023,",",False,False,False,44
12024,5,False,True,False,53
12025,7,False,True,False,55
12026,7,False,True,False,55
12027,),False,False,False,41
12028,{,False,False,False,123
12029,},False,False,False,125
12030,m,True,False,False,109
12031,u,True,False,False,117
12032,l,True,False,False,108
12033,(,False,False,False,40
12034,8,False,True,False,56
12035,6,False,True,False,54
12036,9,False,True,False,57
12037,",",False,False,False,44
12038,7,False,True,False,55
12039,4,False,True,False,52
12040,8,False,True,False,56
12041,),False,False,False,41
12042,],False,False,False,93
12043,*,False,False,False,42
12044,w,True,False,False,119
12045,h,True,False,False,104
12046,y,True,False,False,121
12047,(,False,False,False,40
12048,),False,False,False,41
12049,-,False,False,False,45
12050,?,False,False,False,63
12051,/,False,False,False,47
12052,],False,False,False,93
12053,m,True,False,False,109
12054,u,True,False,False,117
12055,l,True,False,False,108
12056,(,False,False,False,40
12057,7,False,True,False,55
12058,1,False,True,False,49
12059,1,False,True,False,49
12060,",",False,False,False,44
12061,9,False,True,False,57
12062,9,False,True,False,57
12063,7,False,True,False,55
12064,),False,False,False,41
12065,w,True,False,False,119
12066,h,True,False,False,104
12067,e,True,False,False,101
12068,r,True,False,False,114
12069,e,True,False,False,101
12070,(,False,False,False,40
12071,),False,False,False,41
12072,;,False,False,False,59
12073,;,False,False,False,59
12074,w,True,False,False,119
12075,h,True,False,False,104
12076,y,True,False,False,121
12077,(,False,False,False,40
12078,4,False,True,False,52
12079,7,False,True,False,55
12080,8,False,True,False,56
12081,",",False,False,False,44
12082,7,False,True,False,55
12083,6,False,True,False,54
12084,9,False,True,False,57
12085,),False,False,False,41
12086,~,False,False,False,126
12087,;,False,False,False,59
12088,w,True,False,False,119
12089,h,True,False,False,104
12090,y,True,False,False,121
12091,(,False,False,False,40
12092,),False,False,False,41
12093,m,True,False,False,109
12094,u,True,False,False,117
12095,l,True,False,False,108
12096,(,False,False,False,40
12097,5,False,True,False,53
12098,4,False,True,False,52
12099,5,False,True,False,53
12100,",",False,False,False,44
12101,5,False,True,False,53
12102,4,False,True,False,52
12103,1,False,True,False,49
12104,),False,False,False,41
12105,w,True,False,False,119
12106,h,True,False,False,104
12107,e,True,False,False,101
12108,n,True,False,False,110
12109,(,False,False,False,40
12110,),False,False,False,41
12111,w,True,False,False,119
12112,h,True,False,False,104
12113,y,True,False,False,121
12114,(,False,False,False,40
12115,),False,False,False,41
12116,;,False,False,False,59
12117,/,False,False,False,47
12118,/,False,False,False,47
12119,s,True,False,False,115
12120,e,True,False,False,101
12121,l,True,False,False,108
12122,e,True,False,False,101
12123,c,True,False,False,99
12124,t,True,False,False,116
12125,(,False,False,False,40
12126,),False,False,False,41
12127,m,True,False,False,109
12128,u,True,False,False,117
12129,l,True,False,False,108
12130,(,False,False,False,40
12131,1,False,True,False,49
12132,3,False,True,False,51
12133,8,False,True,False,56
12134,",",False,False,False,44
12135,7,False,True,False,55
12136,6,False,True,False,54
12137,1,False,True,False,49
12138,),False,False,False,41
12139,%,False,False,False,37
12140,#,False,False,False,35
12141,w,True,False,False,119
12142,h,True,False,False,104
12143,e,True,False,False,101
12144,r,True,False,False,114
12145,e,True,False,False,101
12146,(,False,False,False,40
12147,),False,False,False,41
12148,-,False,False,False,45
12149,w,True,False,False,119
12150,h,True,False,False,104
12151,y,True,False,False,121
